,amount,tkn_dayTrader,tkn_tknProvider,tkn_bntProvider,tkn_masterVault,tkn_epVault,bnt_dayTrader,bnt_tknProvider,bnt_bntProvider,bnt_masterVault,bntkn_dayTrader,bntkn_tknProvider,bntkn_bntProvider,bnbnt_dayTrader,bnbnt_tknProvider,bnbnt_bntProvider,bnbnt_bntPool,bntCurrentPoolFunding,tknStakedBalance,bntStakedBalance,tknTradingLiquidity,bntTradingLiquidity,action
282,0,-0.0145020001387604374859429865805028136843034959753469872502020069699969711608638216622019912239354382589487774438179011598282438928857959575567435789835400,2.1108438282242839519813414660265370427188253934366583815693949982657124476439743818459074777485202553764225516752012822889957551137024878406385539632514160,0,-3.8686547796522903693983854214047309901103789516823029984301043031358575735990649931888329221743223505636912859443882923175226027216911749804778630777079200,0,0.01438134911488959394927543612776997719026084301679932222966489359853920059134638991147509424890323059262396175943251699599583910051032768103546708323001400,0,9.2714682235462111803511169084892397082659853243534813190597260118353841481985646891758830470901159896452762811780408799867878903215220337747091008379274760,-0.0296572061389998361682995476857768430737807838166159604814454943554449536836770636477869168242011166666297311376717769706041555826285819456435980022134900,0,-0.0000060289399038760745811012622525672916975769238719936169064215460903099640032030909710999868810082081186718853432878377471170744906783307131838529324500,0,0,0,-0.0000705226937758710364590741657987886519897253832464245207624678373188786484788400681888802421317581526814654983968602651638103440287238572842902936513300,9.2616973236204424368613024388030733281300500313928916776830261186534466381107063251130830260662778922798058981552857172212313782832329630390696328727155160,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-3.8777638847463710023089915070089608910051038009566410856331196669059484761632436159465470743891982109529242524587655047090254706106274111037879542561321500,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350381579541089478999753638627677523584671258445846281823276855879411352610613952552199102341959820449802652008307926278894915770942072417599006498300,-0.0296572391889636630669100,withdrawTKN
283,0,-0.0145020001387604374859429865805028136843034959753469872502020069699969711608638216622019912239354382589487774438179011598282438928857959575567435789835400,2.1108438282242839519813414660265370427188253934366583815693949982657124476439743818459074777485202553764225516752012822889957551137024878406385539632514160,0,-3.8686547796522903693983854214047309901103789516823029984301043031358575735990649931888329221743223505636912859443882923175226027216911749804778630777079200,0,0.01438134911488959394927543612776997719026084301679932222966489359853920059134638991147509424890323059262396175943251699599583910051032768103546708323001400,0,9.2807485216260322577979574451173019133111507939572908987765443431847139002919579570286505472973159537585083844790916343943940085743940025451982538091943970,-0.0296572061389998361682995476857768430737807838166159604814454943554449536836770636477869168242011166666297311376717769706041555826285819456435980022134900,0,-0.0000060289399038760745811012622525672916975769238719936169064215460903099640032030909710999868810082081186718853432878377471170744906783307131838529324500,0,0,0,-0.0000700476650332848405002977454122713991170655111273891452700198715586398729860072504191436104777946140196705394713819875687372198805251506160324910457300,9.2709690090242852967285451423848298548396214029636109300326070623798378189969020705464678201450345359140496007020136011341606829847104846232252849998786420,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-3.8777638847463710023089915070089608910051038009566410856331196669059484761632436159465470743891982109529242524587655047090254706106274111037879542561321500,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350381579541089478999753638627677523584671258445846281823276855879411352610613952552199102341959820449802652008307926278894915770942072417599006498300,-0.0296572391889636630669100,depositBNT
284,0,-0.0145020001387604374859429865805028136843034959753469872502020069699969711608638216622019912239354382589487774438179011598282438928857959575567435789835400,2.1108438282242839519813414660265370427188253934366583815693949982657124476439743818459074777485202553764225516752012822889957551137024878406385539632514160,0,-3.8686547796522903693983854214047309901103789516823029984301043031358575735990649931888329221743223505636912859443882923175226027216911749804778630777079200,0,0.01438134911488959394927543612776997719026084301679932222966489359853920059134638991147509424890323059262396175943251699599583910051032768103546708323001400,0,9.5886387944755526146087216754791837768983204105221002777491090819749293228635418017782096425391751459201241874491021437994117988414033585554297669257291990,-0.0296572061389998361682995476857768430737807838166159604814454943554449536836770636477869168242011166666297311376717769706041555826285819456435980022134900,0,-0.0000060289399038760745811012622525672916975769238719936169064215460903099640032030909710999868810082081186718853432878377471170744906783307131838529324500,0,0,0,-0.0000759361576578766499239460312099249919507982426594752784771484704294162351769795176671838318899377699980054200850735860289980448042823518386514755021200,9.5796943437737005466079707065433350650077850560419097136854239708391468249098755828590393412707194393595057055548848136142269746093990489331303214999613890,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-3.8777638847463710023089915070089608910051038009566410856331196669059484761632436159465470743891982109529242524587655047090254706106274111037879542561321500,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350381579541089478999753638627677523584671258445846281823276855879411352610613952552199102341959820449802652008307926278894915770942072417599006498300,-0.0296572391889636630669100,withdrawBNT
285,0,-0.0145233693090138142430698685803864004058749604499614525106985839033229846630168167373938495453777841139561870147130463504211468445720449080655888605032600,2.1108438282242839519813414660265370427188253934366583815693949982657124476439743818459074777485202553764225516752012822889957551137024878406385539632514160,0,-3.8686570557537739715768735030812140184910837683793311529436437156608066311893738695351468716169569524671643030248322105160708580441769973432562879784074500,0,0.01439569540088435946816810510188939050692826100677672444406970681971363486613072126880431566874014379205195281184310473238790440951202306231604783643596200,0,9.5886387944755526146087216754791837768983204105221002777491090819749293228635418017782096425391751459201241874491021437994117988414033585554297669257291990,-0.0296571853789896612629616216839652242981824171069589209612970964196208964815951592815682934153097115418426489929059026686604158641397327703698115700094200,0,-0.0000060289399038760745811012622525672916975769238719936169064215460903099640032030909710999868810082081186718853432878377471170744906783307131838529324500,0,0,0,-0.0000759361576578766499239460312099249919507982426594752784771484704294162351769795176671838318899377699980054200850735860289980448042823518386514755021200,9.5796943437737005466079707065433350650077850560419097136854239708391468249098755828590393412707194393595057055548848136142269746093990489331303214999613890,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-3.8777638801726231655899031923347051812815724036611141310915773435716542383909642411070550507586662799761452347372595225946092440196097158098778408533893400,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350588730788273444792659238691728461678169799298553786498481492418870376823817705617714477693306734262150576177900983327883322813193436416989649711600,-0.0296572184392907965106576778219260244924119472610884984557445705016030343624640038902859876165633335767285165417712777507990696413007959016669039626140800,tradeBNT
286,0,-0.0145233693090138142430698685803864004058749604499614525106985839033229846630168167373938495453777841139561870147130463504211468445720449080655888605032600,2.1108438282242839519813414660265370427188253934366583815693949982657124476439743818459074777485202553764225516752012822889957551137024878406385539632514160,0,-3.8686570557537739715768735030812140184910837683793311529436437156608066311893738695351468716169569524671643030248322105160708580441769973432562879784074500,0,0.01439569540088435946816810510188939050692826100677672444406970681971363486613072126880431566874014379205195281184310473238790440951202306231604783643596200,0,10.068353900858619233652875816877124030518966863924081782129624214988896476245170349006511970010420971769344165563981527228057629450434253796262868440698348,-0.0296571853789896612629616216839652242981824171069589209612970964196208964815951592815682934153097115418426489929059026686604158641397327703698115700094200,0,-0.0000060289399038760745811012622525672916975769238719936169064215460903099640032030909710999868810082081186718853432878377471170744906783307131838529324500,0,0,0,-0.0000857730256808239228829623031870148301876644648892907340014903116102103694999288007728011664500031238529998078426113791906226498369966062056462948275100,10.060699624508228073275517727134032056789642298097074200303984232105386586302500744622841629143766448186860036911937038309225310378753193597406796377653727,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-3.8777638801726231655899031923347051812815724036611141310915773435716542383909642411070550507586662799761452347372595225946092440196097158098778408533893400,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350588730788273444792659238691728461678169799298553786498481492418870376823817705617714477693306734262150576177900983327883322813193436416989649711600,-0.0296572184392907965106576778219260244924119472610884984557445705016030343624640038902859876165633335767285165417712777507990696413007959016669039626140800,withdrawBNT
287,0,-0.0145233693090138142430698685803864004058749604499614525106985839033229846630168167373938495453777841139561870147130463504211468445720449080655888605032600,2.1108438282242839519813414660265370427188253934366583815693949982657124476439743818459074777485202553764225516752012822889957551137024878406385539632514160,0,-3.8686570557537739715768735030812140184910837683793311529436437156608066311893738695351468716169569524671643030248322105160708580441769973432562879784074500,0,0.01439569540088435946816810510188939050692826100677672444406970681971363486613072126880431566874014379205195281184310473238790440951202306231604783643596200,0,10.116914665427424552247770166576855290912789665382523233347370094197058367807803835494521306970228366248825849748123270813758222059783902472845315132962610,-0.0296571853789896612629616216839652242981824171069589209612970964196208964815951592815682934153097115418426489929059026686604158641397327703698115700094200,0,-0.0000060289399038760745811012622525672916975769238719936169064215460903099640032030909710999868810082081186718853432878377471170744906783307131838529324500,0,0,0,-0.0000829014947942411278327056995921002860794916757560404563410976413513334605235059216811278978252148429889689731579544676078680679618277573785213645050700,10.109228426496926782882762850745500999691854882593414932656238923121076259881038076862350930368825453239015168815884770931356878494366405817623726916492308,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-3.8777638801726231655899031923347051812815724036611141310915773435716542383909642411070550507586662799761452347372595225946092440196097158098778408533893400,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350588730788273444792659238691728461678169799298553786498481492418870376823817705617714477693306734262150576177900983327883322813193436416989649711600,-0.0296572184392907965106576778219260244924119472610884984557445705016030343624640038902859876165633335767285165417712777507990696413007959016669039626140800,depositBNT
288,0,-0.0145233693090138142430698685803864004058749604499614525106985839033229846630168167373938495453777841139561870147130463504211468445720449080655888605032600,2.1912323313350400855274815263492211599998325114616101904131338241106581603074327102241230796676315664257845658606671967451795820780826932092483493450305370,0,-4.0253539375803825479432815463558981074968675277451796319507429656036462220981962125029588087606181777765930342979945094796883406475970576214725865329514300,0,0.01439569540088435946816810510188939050692826100677672444406970681971363486613072126880431566874014379205195281184310473238790440951202306231604783643596200,0,10.116914665427424552247770166576855290912789665382523233347370094197058367807803835494521306970228366248825849748123270813758222059783902472845315132962610,-0.0296571853789896612629616216839652242981824171069589209612970964196208964815951592815682934153097115418426489929059026686604158641397327703698115700094200,0,-0.0000063415664534281175780118543068889923067006537336623721740016338625412342590254238129216636931996683578025649846091744964626865225079478575510122696200,0,0,0,-0.0000829014947942411278327056995921002860794916757560404563410976413513334605235059216811278978252148429889689731579544676078680679618277573785213645050700,10.109228426496926782882762850745500999691854882593414932656238923121076259881038076862350930368825453239015168815884770931356878494366405817623726916492308,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-4.0348436404672980903917735229009552027144992377799849107805817725041318287538728741328532845781061399687183441773800285428919388877234637756077362767021200,-0.0296558623516525175619712103447519485521495861535261965584269371502519476955279934063392218762347116993622327550132039986900636364346179437487543444075700,-0.0633350588730788273444792659238691728461678169799298553786498481492418870376823817705617714477693306734262150576177900983327883322813193436416989649711600,-0.0296572184392907965106576778219260244924119472610884984557445705016030343624640038902859876165633335767285165417712777507990696413007959016669039626140800,withdrawTKN
289,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1912323313350400855274815263492211599998325114616101904131338241106581603074327102241230796676315664257845658606671967451795820780826932092483493450305370,0,-4.0252535489867644601122002738370639221686458663448953034642325753031481543324908900264572434364196520288723801232630632278582621376578385010750584103378800,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.116914665427424552247770166576855290912789665382523233347370094197058367807803835494521306970228366248825849748123270813758222059783902472845315132962610,-0.0296590355725313932174213595615065077198422055152540139401123329359525155274224580090808817822095195584304009592953132595814346804438259607069418726303600,0,-0.0000063415664534281175780118543068889923067006537336623721740016338625412342590254238129216636931996683578025649846091744964626865225079478575510122696200,0,0,0,-0.0000829014947942411278327056995921002860794916757560404563410976413513334605235059216811278978252148429889689731579544676078680679618277573785213645050700,10.109228426496926782882762850745500999691854882593414932656238923121076259881038076862350930368825453239015168815884770931356878494366405817623726916492308,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-4.0348436404672980903917735229009552027144992377799849107805817725041318287538728741328532845781061399687183441773800285428919388877234637756077362767021200,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-0.0633332034151568621704201646464614287988477492309828050285696476876081676856188824097301855981494426345811107272939529634286061935910647158236863927578200,-0.0296590695629891024261470266222039892168840436529464921698425560629761322454132899698841831842136712615869578809744125131384374142545787093407534156981900,tradeTKN
290,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1912323313350400855274815263492211599998325114616101904131338241106581603074327102241230796676315664257845658606671967451795820780826932092483493450305370,0,-4.0252535489867644601122002738370639221686458663448953034642325753031481543324908900264572434364196520288723801232630632278582621376578385010750584103378800,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.142707767924581378868694507146209172899294894645453819304934573151960480355427778536696158491541567819324691223913985345332342873516315727624364539597351,-0.0296590355725313932174213595615065077198422055152540139401123329359525155274224580090808817822095195584304009592953132595814346804438259607069418726303600,0,-0.0000063415664534281175780118543068889923067006537336623721740016338625412342590254238129216636931996683578025649846091744964626865225079478575510122696200,0,0,0,-0.0000834400714484621943271801714228631300035404466604727112608155286567796457962830921495257030478026623050833784765427433346334340589943486353804444380200,10.135090541250299571094678376723086692141829694897582222805612538995650260702529860919885113898620940852911110370625438545524634738812252400121660652900665,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-4.0348436404672980903917735229009552027144992377799849107805817725041318287538728741328532845781061399687183441773800285428919388877234637756077362767021200,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-0.0633332034151568621704201646464614287988477492309828050285696476876081676856188824097301855981494426345811107272939529634286061935910647158236863927578200,-0.0296590695629891024261470266222039892168840436529464921698425560629761322454132899698841831842136712615869578809744125131384374142545787093407534156981900,withdrawBNT
291,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1912323313350400855274815263492211599998325114616101904131338241106581603074327102241230796676315664257845658606671967451795820780826932092483493450305370,0,-4.0252535489867644601122002738370639221686458663448953034642325753031481543324908900264572434364196520288723801232630632278582621376578385010750584103378800,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.199825714743229083650045592682541176529138733141002129509230203292631473768725212052171025077977952329992736043161954707092806280511338910947363759763992,-0.0296590355725313932174213595615065077198422055152540139401123329359525155274224580090808817822095195584304009592953132595814346804438259607069418726303600,0,-0.0000063415664534281175780118543068889923067006537336623721740016338625412342590254238129216636931996683578025649846091744964626865225079478575510122696200,0,0,0,-0.0000803115391303771122108329801895618985597652673119466005046699537304419269510524979574332625558564076647928409488442785370596576830651194488128271623400,10.192171426724684535798428517192064266323696111688502610428784783246249291665105184712041316206349046233563783530929972915112837834216762103486849534974283,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-4.0348436404672980903917735229009552027144992377799849107805817725041318287538728741328532845781061399687183441773800285428919388877234637756077362767021200,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-0.0633332034151568621704201646464614287988477492309828050285696476876081676856188824097301855981494426345811107272939529634286061935910647158236863927578200,-0.0296590695629891024261470266222039892168840436529464921698425560629761322454132899698841831842136712615869578809744125131384374142545787093407534156981900,depositBNT
292,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1912323313350400855274815263492211599998325114616101904131338241106581603074327102241230796676315664257845658606671967451795820780826932092483493450305370,0,-4.0252535489867644601122002738370639221686458663448953034642325753031481543324908900264572434364196520288723801232630632278582621376578385010750584103378800,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.218218469076408933201911425079849476031002730435128548620571160263394969364374234790692548872421151309502638538262559720990415571767241114715398964127877,-0.0296590355725313932174213595615065077198422055152540139401123329359525155274224580090808817822095195584304009592953132595814346804438259607069418726303600,0,-0.0000063415664534281175780118543068889923067006537336623721740016338625412342590254238129216636931996683578025649846091744964626865225079478575510122696200,0,0,0,-0.0000793604928702239257754337196818660639991407851680871940515924933692475548401905062915414087017919700038714675470696012742714201508711190522676211233800,10.210552258214354993980833225717487673543644594740088104676601143548019261345446974399350832518254626744011667434165902284588630026451261955299506413465540,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-4.0348436404672980903917735229009552027144992377799849107805817725041318287538728741328532845781061399687183441773800285428919388877234637756077362767021200,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-0.0633332034151568621704201646464614287988477492309828050285696476876081676856188824097301855981494426345811107272939529634286061935910647158236863927578200,-0.0296590695629891024261470266222039892168840436529464921698425560629761322454132899698841831842136712615869578809744125131384374142545787093407534156981900,depositBNT
293,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1912323313350400855274815263492211599998325114616101904131338241106581603074327102241230796676315664257845658606671967451795820780826932092483493450305370,0,-4.0252535489867644601122002738370639221686458663448953034642325753031481543324908900264572434364196520288723801232630632278582621376578385010750584103378800,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.611563356673893698301001057643241525098837431301539263347386012046852987785385182367694939363321658080868249090153393809382344595953805224321070227588801,-0.0296590355725313932174213595615065077198422055152540139401123329359525155274224580090808817822095195584304009592953132595814346804438259607069418726303600,0,-0.0000063415664534281175780118543068889923067006537336623721740016338625412342590254238129216636931996683578025649846091744964626865225079478575510122696200,0,0,0,-0.0000872841066502875163257044143955051224980327071154782088463138500563401292664988174609347844115869603547366845817180159729004788561556586094633061507600,10.604945301798780304446854300330020761032809731065499140160234457589565242053635791439729485283916044097254573258076373797562064759024409162734469471094717,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-4.0348436404672980903917735229009552027144992377799849107805817725041318287538728741328532845781061399687183441773800285428919388877234637756077362767021200,-0.0296558586410765037271044502669122207868143246618650347835596454098410976131203256583142670791188001113057692681941412026539517283442051703842668661052400,-0.0633332034151568621704201646464614287988477492309828050285696476876081676856188824097301855981494426345811107272939529634286061935910647158236863927578200,-0.0296590695629891024261470266222039892168840436529464921698425560629761322454132899698841831842136712615869578809744125131384374142545787093407534156981900,withdrawBNT
294,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1942814944722567903529301662723134989765335254463842447961043452771376896811053653983683213077960529851519869556373512669728645392882716112895142806833320,0,-4.0150045838605108663380495149033765314677321368197377740573022691472719629007359007144215725604878803784665343545125338472015437305631925412497313383074800,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.611563356673893698301001057643241525098837431301539263347386012046852987785385182367694939363321658080868249090153393809382344595953805224321070227588801,-0.0268044234591455364368012752844539563450067428146249230011373050167965474610549043346112595890299622437587827917439703994347839671999358577733989626427500,0,-0.0000063301592220528698818998426785561009103497225421744215081753437302336943137580923163714909446244396358406755589036114941381211774994954873421635012800,0,0,0,-0.0000872841066502875163257044143955051224980327071154782088463138500563401292664988174609347844115869603547366845817180159729004788561556586094633061507600,10.607872403888761290396851487820091956945192467741758932412751798888143022085293371789834057262618781020716332800887018357428450061457539025198128096600795,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-4.0245715423951717167788428585736253233012475180319831828901278862289908480540486684772594211057911541780700429850403104075576838748057453687954698999695900,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-0.0662228405820093284130584667998161538667438238593742270888200394450792901375207171775164646944932115671271891911018585748999965241824992726347576467652000,-0.0268044547120371210317300,depositTKN
295,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1951493523106254624456489897703504437135672416685202614414767367882279062778526507837539725147042032330369495786841490157215092645341728066966347200795770,0,-4.0121022254195364126658447154284969711836212189510004956023991963017100069827551035377836795945550259677864601169061510533947485454296549925684145985361400,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.611563356673893698301001057643241525098837431301539263347386012046852987785385182367694939363321658080868249090153393809382344595953805224321070227588801,-0.0268044234591455364368012752844539563450067428146249230011373050167965474610549043346112595890299622437587827917439703994347839671999358577733989626427500,0,-0.0000063269288580671397702690098763902940412608212300023553395337421438412265827331552417180214064082795722413664390908708286213306688915629018941301117400,0,0,0,-0.0000872841066502875163257044143955051224980327071154782088463138500563401292664988174609347844115869603547366845817180159729004788561556586094633061507600,10.607872403888761290396851487820091956945192467741758932412751798888143022085293371789834057262618781020716332800887018357428450061457539025198128096600795,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-4.0216626318472462188785657710172916406887609716781298518793025619093859312218757149002154656511567297647576166992633150274875596373581526251983044240283700,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-0.0662228405820093284130584667998161538667438238593742270888200394450792901375207171775164646944932115671271891911018585748999965241824992726347576467652000,-0.0268044547120371210317300,depositTKN
296,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.1951493523106254624456489897703504437135672416685202614414767367882279062778526507837539725147042032330369495786841490157215092645341728066966347200795770,0,-4.0121022254195364126658447154284969711836212189510004956023991963017100069827551035377836795945550259677864601169061510533947485454296549925684145985361400,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.964202585040927632204619047119831070841809914297436841905865701956929105073874242230804729958274899648946224014073413710529302047755129580443891690251341,-0.0268044234591455364368012752844539563450067428146249230011373050167965474610549043346112595890299622437587827917439703994347839671999358577733989626427500,0,-0.0000063269288580671397702690098763902940412608212300023553395337421438412265827331552417180214064082795722413664390908708286213306688915629018941301117400,0,0,0,-0.0000948658843872309227963096446649976834539763978502104418542591212827859918643597609467308939830854305705356599773313235575283398752241495748226817976200,10.961420600439426761481688543310906181000402387953666712022578691516080577038972063649531122672854113593513955521510101398857342122859377336688077031115869,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-4.0216626318472462188785657710172916406887609716781298518793025619093859312218757149002154656511567297647576166992633150274875596373581526251983044240283700,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-0.0662228405820093284130584667998161538667438238593742270888200394450792901375207171775164646944932115671271891911018585748999965241824992726347576467652000,-0.0268044547120371210317300,withdrawBNT
297,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.2244401399525941249065785762977054351515195484019413053546281547010395699208048027801848849076793012151120165689501011039561986416697556659384064692191090,0,-4.0690833766939349680362381257839121097640902932184545757679303669677014792558869339530818869243140873367364705615115247954296252212620397896217171303694000,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.964202585040927632204619047119831070841809914297436841905865701956929105073874242230804729958274899648946224014073413710529302047755129580443891690251341,-0.0268044234591455364368012752844539563450067428146249230011373050167965474610549043346112595890299622437587827917439703994347839671999358577733989626427500,0,-0.0000064406220511346866014042267708699798942828173766660016527207530906961717611309407772938705035502211734625031092615907093286998201851927357083830649500,0,0,0,-0.0000948658843872309227963096446649976834539763978502104418542591212827859918643597609467308939830854305705356599773313235575283398752241495748226817976200,10.961420600439426761481688543310906181000402387953666712022578691516080577038972063649531122672854113593513955521510101398857342122859377336688077031115869,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-4.0787847774451314986469662283132165755073464967548477318895570289264808383465889941633097836619976822193861629295760047052935476834190640815602568807560700,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-0.0662228405820093284130584667998161538667438238593742270888200394450792901375207171775164646944932115671271891911018585748999965241824992726347576467652000,-0.0268044547120371210317300,withdrawTKN
298,0,-0.0152361292467994153624674091390845120609300421465652419328676405463692610186564909696188043804277053847768262023201564446223832465122936736279699419283100,2.2244401399525941249065785762977054351515195484019413053546281547010395699208048027801848849076793012151120165689501011039561986416697556659384064692191090,0,-4.0690833766939349680362381257839121097640902932184545757679303669677014792558869339530818869243140873367364705615115247954296252212620397896217171303694000,0,0.01516566827755062463399744638123664541654948539910667278677556997652764337600829679561289972780909336630289148383507060066765580907274402364413303648863900,0,10.972980558538206665341921094481525812067531114616719841807527782643531494640852031354156844413229392670462532168560421387369128763356072085084298733465354,-0.0268044234591455364368012752844539563450067428146249230011373050167965474610549043346112595890299622437587827917439703994347839671999358577733989626427500,0,-0.0000064406220511346866014042267708699798942828173766660016527207530906961717611309407772938705035502211734625031092615907093286998201851927357083830649500,0,0,0,-0.0000943368592701374915044154448958857145279329977178383342589455102966605254803147916394471729043793745849783049826503647998118334074401813953158467150700,10.970196758031534839638818644599499927511652730344092533797451591655182680158553484309403468179498071339798841903002123180334361475641148067737202503097363,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-4.0787847774451314986469662283132165755073464967548477318895570289264808383465889941633097836619976822193861629295760047052935476834190640815602568807560700,-0.0268004830434411742406854460606164792372181852634585920802035090193780942100860104698715631130300983610741968300798671973388954043326023107181245814008200,-0.0662228405820093284130584667998161538667438238593742270888200394450792901375207171775164646944932115671271891911018585748999965241824992726347576467652000,-0.0268044547120371210317300,depositBNT
