,user_id,poolSymbol,tokenAmount_real_usd
6948,0xb485826388AE07514369c0b01B674c74b56fD3d3,bnt,21768.43654020939
6949,0xb48791b490F7c47b4420d7ab17Cac93e5e5eB876,bnt,845.515446886287
6950,0xb4941780589Cc9C29DcFc158596f999Cd604C2b7,eth,586.8234086770649
6951,0xb4D502361a3c6f823EEb9A99Af09E110382206ee,bnt,1962.2818648383713
6952,0xb4D502361a3c6f823EEb9A99Af09E110382206ee,eth,10300.070067776329
6955,0xb4F70F2F0f1A27276571a12e60c64E321f40d47C,bnt,2742901.9070373476
6957,0xb5140BE1f5F1E40b35Ea4c68DE51B23416E691B3,link,34342.62825956981
6958,0xb526D7Fe2DdC4B69926aB00d493E19031e749639,bnt,155.54759142824787
6959,0xb526D7Fe2DdC4B69926aB00d493E19031e749639,link,5614.287512840238
6961,0xb539059E52ac208F815A487Ed1d6Bd0aB4Acc514,bnt,2751.1671304618317
6962,0xb539059E52ac208F815A487Ed1d6Bd0aB4Acc514,link,30055.59137646527
6965,0xb5A07F615462F06aD9b563aE0Af99764236459c2,bnt,7323.121551982826
6966,0xb5C07A9FB691082697882E0dC13f0A5a10b6F185,bnt,18069.821177119135
6967,0xb5C07A9FB691082697882E0dC13f0A5a10b6F185,eth,58499.984258433054
6968,0xb5C07A9FB691082697882E0dC13f0A5a10b6F185,link,998693.5559634764
6970,0xb5a6c8d7a858D94BD27576179E6355789963eAC1,bnt,20583.8701188589
6971,0xb5a6c8d7a858D94BD27576179E6355789963eAC1,link,0.0
6974,0xb5ba95a21E523f30097f1bAc5D76E0f34b9e275a,eth,103142.1387756471
6975,0xb5d46E4D615acf38F31846bBbc7928a7E498BDad,bnt,4107.826807158265
6976,0xb655A9eCee1dD4eEE62dCB4C2b42A7e2FAb63A51,bnt,3757.166124455309
6978,0xb66CfbDabC9e386E05F86e1F67FB86389006aDE2,bnt,5151.435844077483
6979,0xb6C6F7058137B1d0a3Be85A3A81036DAEf9Bf2D8,bnt,44926.25775611963
6980,0xb6ba6643A195D764773695bb882D0F78ea17fF0b,bnt,91.94031000110853
6981,0xb6cf6CE254981AC02d6c87598A2C4F1367e78ED9,eth,85946.21533130451
6982,0xb721b5e4febA750845B75D1C818005cFecF56510,matic,1874.3491374948967
6983,0xb741b7dc6C3b611d5A3D09eB7a4871Deb3e5887d,bnt,2746.5196419506547
6984,0xb76B919412B0cA6A5A4Cc040aa545e8E7ab583Da,eth,3440.7088026475303
6985,0xb76B919412B0cA6A5A4Cc040aa545e8E7ab583Da,matic,1345.116772517264
6986,0xb786e080dCa5eDeDcbE372049c79305c9ef9e527,bnt,4559.088094075915
6987,0xb786e080dCa5eDeDcbE372049c79305c9ef9e527,link,268750.5044745847
6988,0xb78B525D24590e311E06423B90D603ab3c7f4967,bnt,15799.144270843215
6990,0xb7D4B6676DD564420f3d64360B9C5BdE4961BD02,dai,1219.189246020713
6992,0xb81D163e3E03aa9a06Cd5fC7d1434ef7B26d185C,eth,36147.73602731705
6993,0xb838BB565c862fF6CB918F08C5EEDD155c0c116C,bnt,733.3122775059369
6994,0xb84Fd1c65E28D212d0F67fc6c8dA7512789BfB08,link,8033.915661632851
6995,0xb85014C114C913B90Ad030C9681BBAe69f15c914,bnt,2283.115327752566
6996,0xb85Cd399506ED87ee1e9D15343e6AB5FB50ac404,bnt,3841.5870377354986
6997,0xb86B49AfBC410Cc0cC8d47207E86b73761CcbD9A,bnt,37055.311721604594
6998,0xb86B49AfBC410Cc0cC8d47207E86b73761CcbD9A,link,0.0
6999,0xb8863ba6dF8D405a4d3c8aae373DA96F32ae6197,bnt,1862.3604912095093
7000,0xb88f40480Ed59cc6ff99CCbce2a8eb46f82c6b2E,bnt,534.4701412660353
7002,0xb8Aa5d63491c087D40Fee4311A89b1dCd74b0FDb,bnt,28098.432701611197
7003,0xb8Fd76F90D2569A29574c603620AAAC70C64F805,bnt,5326.93604593754
7004,0xb8f8B454B49E39805EE50afB4260336c7e94d138,bnt,46371.97004422571
7006,0xb92580BF7A308F8Aa6f08a6721f2eE289f8DB3A1,bnt,25516.604615922915
7007,0xb92667E34cB6753449ADF464f18ce1833Caf26e0,bnt,47514.02990554483
7008,0xb94a5844b0678D4494a45796861EefdE013663Da,bnt,52721.87326012222
7009,0xb9D3915222d40E179d20E0B7f0f107478C19be6C,bnt,26.43626802002182
7011,0xb9d3470B2Ce9050be1C614898c4A07085245ebfc,bnt,30.539448343904983
7012,0xb9d3470B2Ce9050be1C614898c4A07085245ebfc,link,47770.41899601306
7013,0xb9fd6dEEB0a9E7F7BBC1C838245413a5a04ce036,dai,151716.97182160403
7014,0xbA33305Dc2E89761b83984261CCf5819668A90A8,bnt,747.2965820569075
7015,0xbA33305Dc2E89761b83984261CCf5819668A90A8,link,0.0
7016,0xbA391ada0765de3A088Ba7ab5A7DE3A333dBb506,bnt,2326.363745974545
7017,0xbA75f93f83b459a18469Fa4da8F1847b74758B1f,bnt,5552.147855952411
7018,0xbA75f93f83b459a18469Fa4da8F1847b74758B1f,eth,13872.624533766237
7019,0xbA75f93f83b459a18469Fa4da8F1847b74758B1f,link,13328.910913808882
7020,0xbA75f93f83b459a18469Fa4da8F1847b74758B1f,matic,20738.555347248737
7021,0xbA7702beF0c43Eb80949c3f56f2AE01825F0C2Af,bnt,1959.3974299570186
7022,0xbA7702beF0c43Eb80949c3f56f2AE01825F0C2Af,link,5239.214526802537
7024,0xbAa70C8283f070A90D9CC93A195e90DDaB2D57EC,eth,133899.63748476515
7025,0xbAa70C8283f070A90D9CC93A195e90DDaB2D57EC,link,64765.7862755622
7026,0xbAeD5A2E8a9c3f2DaA7332a90FEa69F775Ba9C80,dai,95726.75230915647
7027,0xbB47933Bba6F3F4A9A6bA4cE82f682a0Aad2d2dd,bnt,1890.4079537134749
7028,0xbB47933Bba6F3F4A9A6bA4cE82f682a0Aad2d2dd,link,2115829.589803478
7029,0xbB4cdfcf3a989a950Fec54AcF64ca5044cFFc3E8,eth,41202.27694080676
7030,0xbB837d7ff490E642Bc952D32c342C54fc3ecaa3F,bnt,8476.552553205966
7031,0xbB837d7ff490E642Bc952D32c342C54fc3ecaa3F,link,415980.50187639194
7032,0xbBd267c4864c055b5F87Bc71ca3F17d0AAfAC06a,bnt,3460.8386593414953
7033,0xbBd267c4864c055b5F87Bc71ca3F17d0AAfAC06a,link,25254.75525367409
7034,0xbC3baa45AAd1e14ADA4cCA3cEaC07b18c5Dd438e,bnt,51.68868639114252
7035,0xbC3baa45AAd1e14ADA4cCA3cEaC07b18c5Dd438e,eth,13781.544160325382
7036,0xbC3baa45AAd1e14ADA4cCA3cEaC07b18c5Dd438e,link,2228.8550332353157
7037,0xbC3baa45AAd1e14ADA4cCA3cEaC07b18c5Dd438e,wbtc,18171.60926574699
7038,0xbC9dd73343Fb0F4a444f3B50549872c24bb4241a,eth,35377.58955087947
7039,0xbC9dd73343Fb0F4a444f3B50549872c24bb4241a,link,1224.4406807492066
7040,0xbCAaE2D9e18352384E533082019C98Fe9f6f2DCf,bnt,47.7888355398251
7041,0xbCAaE2D9e18352384E533082019C98Fe9f6f2DCf,eth,0.0
7042,0xbCF1a290Be235045dfCC4f778576A49b62207A22,eth,8612.638817104102
7043,0xbD7fC37C1Bf5cEC9eEee9fd9729Dd8f3DA86D8e7,link,114860.44357907763
7044,0xbDAa99322852947DdCA0F7c0ED82b66d21d467F1,bnt,37101.09783052872
7045,0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50,dai,1822989.2805711024
7046,0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50,eth,1385800.404734252
7047,0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50,link,784297.914052451
7048,0xbE026AE67432eFa9aD85b897A70e0BaB0Dcb1CEA,bnt,1411.6079367931663
7049,0xbE7ceB1FFdE806C75e7E2AD8ba9B9b2C1672F153,bnt,3318.1327498167343
7051,0xbF202CE351d77d816b505E27535AEb22b823c469,bnt,1315.738241384865
7052,0xbF202CE351d77d816b505E27535AEb22b823c469,eth,11421.227444539396
7054,0xbF77f0Da2f66DFEFa97195bC955e2BA6e940188e,link,1983.738941908276
7055,0xbF7A29f8183f7e1293923e3764468Fb281AF4aBd,eth,1734.6910742928226
7056,0xbFA0C724e836FC83A7D9573353D2d795Ddc96641,bnt,1438.298479886749
7057,0xbFC7f183746a697A3D570A0266d0530A6f750896,eth,516642.7871355584
7058,0xbFFB1C482De4081eF04fbf76616A764dE092882b,bnt,672.4983339617146
7059,0xbFFB1C482De4081eF04fbf76616A764dE092882b,link,0.0
7060,0xbFe4B30e7074fb5033652866d227d7aD911626D1,bnt,3891.1906385121674
7061,0xbFe4B30e7074fb5033652866d227d7aD911626D1,dai,49361.98140843277
7062,0xbFe4B30e7074fb5033652866d227d7aD911626D1,eth,105606.24989634348
7064,0xbFeCD347EEf1F18D5CC53b0A336705ccAE5FEb7a,bnt,16681.628104912612
7065,0xba64b8a5bBcE89341E99f35caE6ad304CE943530,link,10165.461286026566
7066,0xbad828A6e5dBc260531479102b62B510AE3AC3cA,bnt,5698.127832653309
7067,0xbb022B95a85FFf259CE6E60D6373148f015a1d59,bat,9582.657090465287
7068,0xbb274bd3641af0a49c85Aaf67F83a98750afBEb6,bnt,450.65143060314074
7069,0xbb274bd3641af0a49c85Aaf67F83a98750afBEb6,link,24190.43987679947
7071,0xbb4Cf165f70f4cCE4a34635a2Df759093513bfa9,bnt,2729.0380146564826
7072,0xbb6eA7c6678db4a4702412657aC9e77E16e81700,eth,37820.42889332617
7073,0xbb7F88d4230e817C38B5f2c2c4eE30eF796e12bc,eth,561145.9515093517
7075,0xbbb0138E4B1447cfe80aC506a06D2dC4Cd2f08A4,bnt,530032.3897667496
7076,0xbcCf58834fab13dbA1E3bD121C14EA760150598A,bnt,157.70812668983683
7078,0xbcFFA8778B004Ca446a9f964d6B039115C36195e,bat,19702.46948479452
7079,0xbcFFA8778B004Ca446a9f964d6B039115C36195e,bnt,32147.084332778253
7080,0xbcFFA8778B004Ca446a9f964d6B039115C36195e,eth,239950.52579532575
7081,0xbcFFA8778B004Ca446a9f964d6B039115C36195e,link,19463.854678227388
7082,0xbdD18a821C85AbdB239eF490Fb0B05fB38B83bFC,dai,8359.054626747775
7083,0xbdD18a821C85AbdB239eF490Fb0B05fB38B83bFC,link,49788.95293561212
7085,0xbe407315C54f167D83A5D229d12Ad4fe83301944,bnt,1472.3467407771132
7086,0xbe407315C54f167D83A5D229d12Ad4fe83301944,link,2644.4355146038006
7087,0xbe7019f8333b0B3Cfc707ac353Ebc2123140134c,dai,141970.30910437164
7088,0xbe73C6f191bdB50dE2E65E54b30Aba6dA7899d3b,link,22480.047851828615
7089,0xbe75707B1EDE42072E9cA97c32DbBb0094cE6818,bnt,184702.49717133073
7090,0xbe75707B1EDE42072E9cA97c32DbBb0094cE6818,link,417226.8621557879
7091,0xbe8dC2e9D9d69AdC79b991c8e6f488c3009e72D3,bnt,2147.17470169991
7092,0xbe8dC2e9D9d69AdC79b991c8e6f488c3009e72D3,link,0.0
7093,0xbeBCF6cDDcE5B5a494d7ce051AE3688A925bd10B,dai,28584.565433677966
7094,0xbeafc34c5963FF266623004D4145b6AdDb769401,bnt,217.63850136810845
7096,0xbf00A79BAF470660bE2D21BE0Df53aE6e77ed694,bnt,7760.246661977407
7097,0xbf00A79BAF470660bE2D21BE0Df53aE6e77ed694,usdc,2301.851404974967
7098,0xbf2896FD3053039b4200d9Adf39F3E4e1053e9e5,link,1664.7367783403674
7099,0xbf3c1Ee539DCb967ad76B62Fe360264311601956,bnt,1742.1377478184638
7100,0xbf3c1Ee539DCb967ad76B62Fe360264311601956,eth,0.0
7101,0xbf3c1Ee539DCb967ad76B62Fe360264311601956,link,0.0
7102,0xbf4F04B2DdC2CCea670eBe9153088bf02fe069D6,bnt,23.88249905040136
7103,0xbf4F04B2DdC2CCea670eBe9153088bf02fe069D6,eth,403.7174769273411
7105,0xbf52cC4e0EE28DD62DAD3E99A242608Efc3351fA,bnt,1713.4797644688165
7107,0xbfB8A9B7aF3d7D13F16c468145BeF7780382D9e6,eth,10929.67065016396
7108,0xbfC895B688010Ad8aF8E0126261B620ADBF1292E,bnt,18768.421990226823
7109,0xbfc7E3604c3bb518a4A15f8CeEAF06eD48Ac0De2,bnt,481.5746687356404
7110,0xc00d8dAC46b1F8bcEae2477591822B4E5B0a7C6b,bnt,300.27242887348893
7111,0xc00d8dAC46b1F8bcEae2477591822B4E5B0a7C6b,eth,240346.51677289276
7112,0xc0167f4B1bb78912DF9920Bd146151942620Da15,bnt,802.7740788530698
7113,0xc0167f4B1bb78912DF9920Bd146151942620Da15,eth,0.0
7114,0xc02645d14327Da3dF4e22acf734572062A4073d6,enj,7337.7384416396935
7115,0xc02fE37F2279619173B7B4404eF79213D7d0E16F,bnt,1610.19780169427
7116,0xc04F25Ef37e2a960afa400e623c386625C7802E3,bnt,1346.5676094600929
7117,0xc0719b1040f7f8e904A6509F99335656C1d881eD,bnt,45386.691607064495
7118,0xc0719b1040f7f8e904A6509F99335656C1d881eD,link,86153.57142791794
7119,0xc075bd12AC1d3b6CC48F9CC169e43EDF5467C21C,eth,3048.0305432763307
7120,0xc0819E1e01204BCB9CB5a0a3Be826afedAd6EDEf,bnt,603097.2089352463
7121,0xc0A86eF92C61Fbc839A6F4e068c8714cd62C9188,bnt,6399.660231272109
7122,0xc0DA8cbb480607EA920c278Ce265eCA4C1481e4e,bnt,18462.297084172948
7124,0xc0F07A9301d18A44F9322b7D6fd7F2C17733336E,link,10586.670465076695
7125,0xc0a183EEA8112072dc1dEAA81b7AD59A3F4A620f,bnt,252.40917407412752
7126,0xc0a183EEA8112072dc1dEAA81b7AD59A3F4A620f,eth,663.9208046878445
7127,0xc0a183EEA8112072dc1dEAA81b7AD59A3F4A620f,link,50589.57500054388
7128,0xc0e2303C29e566a7B9B15c2c98650AB4A25423de,bnt,8385.291942148098
7129,0xc0e2303C29e566a7B9B15c2c98650AB4A25423de,dai,2245.077977564384
7130,0xc0e2303C29e566a7B9B15c2c98650AB4A25423de,link,202680.7039100204
7132,0xc0e2303C29e566a7B9B15c2c98650AB4A25423de,usdc,33.38464108947085
7134,0xc124b4F5a1b6c615783c76b521a35fCaE1A6C5Dc,link,420102.072125136
7135,0xc126Fc795493fE7152B9Dd493F6df277ad15E837,bnt,2100.078878318927
7136,0xc126Fc795493fE7152B9Dd493F6df277ad15E837,eth,40350.62594974665
7137,0xc126Fc795493fE7152B9Dd493F6df277ad15E837,link,27332.73475585089
7138,0xc14Ec73e39918B311216E6867715aFcCAad704B0,eth,5806.509617869424
7139,0xc14c00694821d5A056FdD4E6ea516EBc35007e66,eth,2055.551394643814
7141,0xc1919Db0c4D778693188c986462d351B2693Aa9a,bnt,564.2164683757928
7143,0xc1F1918923D37DAd009086f4E8FDb62a93908757,bnt,4428.528863851709
7144,0xc1Fc4a0A554b3559Da4385c37EC62cF9506693b8,bnt,2019.4929757313755
7145,0xc1aA62828E660Ac1ed28D1B7CF915797657360d9,bnt,10956.46364198848
7146,0xc1aA62828E660Ac1ed28D1B7CF915797657360d9,link,0.0
7147,0xc2110b7f1B9F40B9Ef8630F783091DBd1fAcb348,bnt,1398.1485006243256
7148,0xc218c305d3eAf01B56E582CF0e0458aF7D841782,link,158779.17657578702
7149,0xc21a6f1c7c472a17E6998399FA43E1ba1393444a,eth,4306.575600530526
7151,0xc26892F608B3E97A24149F9C273449416e222060,dai,231332.07080956508
7152,0xc29b241E6c535B6f28b6FBb99d018CdfDae483B6,eth,898.8233160795635
7153,0xc2C28f19d7a896fE2634392Fe732f716671c54EB,bnt,15595.646335478408
7154,0xc2a011380f3A64BD7b3bad3c658e87A879AA11e4,bnt,17826.75833857068
7155,0xc2a011380f3A64BD7b3bad3c658e87A879AA11e4,eth,10459.740114009848
7157,0xc30B79553e834b783EAaB80572ecD80E7fbc7dDB,bnt,107.3888451474833
7158,0xc315F794b2b2F988d15feAA380f0B36F1842A806,bnt,169.33940172414037
7159,0xc315F794b2b2F988d15feAA380f0B36F1842A806,link,13013.894305349611
7160,0xc324f50E52A76CD967a51A9e41ed2a863Bb9d831,bnt,20189.55419156402
7161,0xc32B24EaE76E5CEB98a368A21582D644E62840f1,wbtc,3755668.6647343105
7162,0xc32E1289b5765b2C4d8a6aA925cbd2A29d35cC22,bnt,8631234.801809754
7163,0xc337C76158c131beDf95a5D4e0C27EC8eFdb7f02,dai,62221.46717344895
7164,0xc35E2b3AD4D06149864eB9dae67C0929ea801C1E,bnt,157.98397159266221
7165,0xc35E2b3AD4D06149864eB9dae67C0929ea801C1E,eth,0.0
7166,0xc366b11af11fc0AE10aA3ebBB81894E43E39565A,bnt,9523.766490020225
7167,0xc366b11af11fc0AE10aA3ebBB81894E43E39565A,link,16545.238693773426
7168,0xc3762b1f670b000f894b8AF21C00DA9D3b052B1e,bnt,139.42424635187726
7169,0xc3A098e6A7DE89dB6ad0Cf2Cd1EC536Cd952A76b,bnt,266.370390814719
7170,0xc3Be098f9594E57A3e71f485a53d990FE3961fe5,bnt,48.19158672929666
7171,0xc3Be098f9594E57A3e71f485a53d990FE3961fe5,dai,90133.37240309778
7173,0xc3C0465798ce9071513E21Ef244df6AD5f1B2eAB,bnt,10651.67402045319
7174,0xc3C0465798ce9071513E21Ef244df6AD5f1B2eAB,eth,686690.0045558208
7175,0xc3F1Aca106891A69CA08F3878EF5F4a317eE707B,bnt,3940.072043742891
7177,0xc446277b1d68D1bE119f0c84a0C554E7fdc508e3,bnt,1894.2380609793925
7179,0xc44a354613e7bd6768f491ca233EeA930c9dD230,dai,14824.672002415175
7180,0xc44e56fafBFFC76a859e3A85e76AA8B1015e1F1e,link,204840.7657349245
7181,0xc4509ce1150B7609f2Eb266a9B5Ec7D31f270340,eth,33686.41453878475
7182,0xc4541698cC20afEb83d69A19c8Fd9B12B824515d,bnt,20736.19172582628
7183,0xc4541698cC20afEb83d69A19c8Fd9B12B824515d,eth,2990.00089401001
7184,0xc465e22634F8dE7F367F6862bDEdf8f4e028Ac93,bnt,907.9042216287376
7185,0xc465e22634F8dE7F367F6862bDEdf8f4e028Ac93,link,171.92931891779975
7186,0xc469fC28bca72Df4C12Be3483B4DcE87b29249cb,bnt,451.6268237861122
7187,0xc469fC28bca72Df4C12Be3483B4DcE87b29249cb,dai,8434.269624243443
7189,0xc469fC28bca72Df4C12Be3483B4DcE87b29249cb,eth,0.0
7190,0xc469fC28bca72Df4C12Be3483B4DcE87b29249cb,link,996.41119438519
7191,0xc469fC28bca72Df4C12Be3483B4DcE87b29249cb,mkr,397.89558522318384
7192,0xc469fC28bca72Df4C12Be3483B4DcE87b29249cb,usdc,0.0
7193,0xc517cAed2343E86BF09F9Fcd0E69af51993D924d,bnt,723.7940935646526
7194,0xc517cAed2343E86BF09F9Fcd0E69af51993D924d,link,5266.001302265497
7195,0xc51A8416bfB9729545E1Da0CbB175d8576AC4504,link,0.0
7196,0xc527173Fe89F869247e1fD9317abFC109cb751a7,bnt,432.2981547510577
7197,0xc54C2bED90dB8e83A4C139FfEE47C4D775697299,bnt,3560.420512370659
7198,0xc54C2bED90dB8e83A4C139FfEE47C4D775697299,link,32680.41134348996
7199,0xc557f40A556A0e7ECA4c7A81C49BB2f21d3b4CbC,bnt,10857.914243733034
7201,0xc55A8C4062ab6183255C4877D3bB32bb401A35c7,bnt,4740.570876105181
7202,0xc55A8C4062ab6183255C4877D3bB32bb401A35c7,eth,30616.19940097028
7204,0xc56703a26247Aab33b8F514E49a7d1bDB2EF6f4d,usdc,77076.88826639789
7205,0xc56E357599De4418c3a33ad611130D2b2b36b19a,bnt,1980.75766552583
7206,0xc56E357599De4418c3a33ad611130D2b2b36b19a,link,0.0
7207,0xc56E357599De4418c3a33ad611130D2b2b36b19a,wbtc,0.0
7208,0xc56c5634a0F4252EB34F94998d428A9aBb159849,bnt,2109.11600988776
7209,0xc56c5634a0F4252EB34F94998d428A9aBb159849,link,142719.628401627
7210,0xc5750AebdEb9bF51678C5faad4d337875055C5A5,bnt,12246.671438360177
7211,0xc5750AebdEb9bF51678C5faad4d337875055C5A5,link,50501.26818680836
7212,0xc58e264CD5e5B395707c8eb1742DFEf57e493bD4,eth,0.0
7213,0xc5993670A568e66F7F9f7933a84A9d36032A6A50,eth,116.95877539308437
7215,0xc5AeB6d28Ea775CE6e65505Be9eCB5cF752c5BF0,bnt,17786.673767923498
7216,0xc5BE928C3D096969842a3524A3bFcFf051d7D68E,eth,737.6501406949516
7218,0xc600d5892eD05025D1D60B7cc4938729C9c38c8f,bnt,51807.56173082403
7219,0xc600d5892eD05025D1D60B7cc4938729C9c38c8f,eth,757836.3348143843
7220,0xc65261904A59D0Ca0A9F5c094531bfEF44cbb94f,link,1664.9507395602961
7223,0xc6Ca088D5Acfe7795f3c7091ACacEDd2Ae35744E,bnt,376288.47107747424
7224,0xc6Ca088D5Acfe7795f3c7091ACacEDd2Ae35744E,eth,0.0
7225,0xc6Ca088D5Acfe7795f3c7091ACacEDd2Ae35744E,link,0.0
7228,0xc6Ceeb242Db86383bfA5E1037AEc05D4A5c3022f,bnt,1829.6073082322364
7229,0xc6Ceeb242Db86383bfA5E1037AEc05D4A5c3022f,link,11302.183846575406
7231,0xc6F2E3123176dBd76649A5a1a1C0D57D6b995C99,matic,3690.3561213089024
7232,0xc6bb76D4Db067495f8b9b545E6e1CC9e550F3ff3,bnt,61.41572587493639
7234,0xc6da31BcD085AE0B6C41052aAf9CA24e1998E42A,link,21862.48477843592
7235,0xc6de57Bcf015c51ac0E0Fe8A4e3AB09F481BEc34,eth,5628.752162402273
7236,0xc6e6756Fd78AF95412f4f5FA9485C1518b7E29Ef,bnt,5779.760315850471
7237,0xc7029ba924d8684A6fdCDc444608B39bebcB0704,bnt,831.2166005031244
7238,0xc7029ba924d8684A6fdCDc444608B39bebcB0704,link,27144.121851675925
7239,0xc79f6F217616D39bdA667547D79c6E491644e0d3,bnt,5236.301476863321
7242,0xc834395315Ff25140D18cFd1fdF146363217BC60,link,668086.3237287396
7243,0xc8390451711a3553E0A0CC398fA037cFfB76Cdaa,usdc,3805.507550664093
7244,0xc8483fcF0B18Dcc1759d2E7251469522D676F9dA,eth,17166.102938543547
7245,0xc85F0232650ca8756CB833b6f59183618019568B,link,0.0
7246,0xc88f2ca27eBE6fEA12c89Dd8E1264CD6394dF9EF,bnt,10366.331913214563
7247,0xc88f2ca27eBE6fEA12c89Dd8E1264CD6394dF9EF,eth,322335.6491830187
7248,0xc88f2ca27eBE6fEA12c89Dd8E1264CD6394dF9EF,link,109001.89122847049
7249,0xc8925F322B79140577cd5069634098C4B35a5d5f,bnt,121725.76957911474
7250,0xc8A3C02819b834140654a7987f5180E368ED2DEE,wbtc,147036.2786017179
7253,0xc97498e495bC8FA39d81C65568602731219e2A90,bnt,374.7607995244944
7254,0xc97498e495bC8FA39d81C65568602731219e2A90,link,0.0
7255,0xc974fCa56419071a388a864e0104455aaFFF3129,eth,0.0
7256,0xc975cB90d7e05Ce7504B200Cc6636E1e9B4fea59,bnt,5.4097015479028405
7258,0xc978b501758F43555a9ee309803F508fDfb6701A,bnt,5777.314763699434
7259,0xc97eC9fEc420ff1C83d98C14b25D9140724bc5c7,dai,207733.4565474748
7260,0xc98B0ed20911d9AA72A3E1B1d953b516C21A9298,link,3216.304965480079
7262,0xc99332aD549632Ff4def7A7996e8EE4848D4a623,usdc,1447.855067996326
7264,0xc9E6D4820324427e4ABc7Cdc902500f496C1E01F,enj,56446.773186021856
7265,0xc9F521d5A35973A636CdFE86F06a71d71AbECc73,bnt,2202.1195898805154
7266,0xc9F9525be19CBc8a63017937463D305CB09FFf1C,bnt,3483.517644923234
7267,0xc9F9525be19CBc8a63017937463D305CB09FFf1C,eth,0.0
7269,0xc9F9525be19CBc8a63017937463D305CB09FFf1C,link,0.0
7270,0xc9a0a81AFd33778E4c604B3Cab6Dc52A3E08260a,eth,57822.632579157456
7272,0xcAB412c4D0E167290E20B090329714D240909725,bnt,5.220710499032468
7273,0xcAB412c4D0E167290E20B090329714D240909725,link,2224.6365594231784
7274,0xcAC541373Ea5F177Fc448F141BB11b032FdDba2E,eth,31.35942422806973
7275,0xcAc59F91E4536Bc0E79aB816a5cD54e89f10433C,usdc,81898.01753873001
7276,0xcAd9474C90444eF3a7aD8658E20776Bc77585Ab7,bnt,3585.049776713822
7277,0xcAd9474C90444eF3a7aD8658E20776Bc77585Ab7,link,0.0
7279,0xcB3F56BB4A5fd1F17E13b5A305A0995250c07a45,bnt,754.7519838182911
7283,0xcB5cEa9e0000e02552F520F401d1F6793814C1e2,bnt,105030.0
7284,0xcBeBB6c4b96bf06deE735D311C7C035F883e60A3,bnt,48.49820294386094
7285,0xcC122C8f5d9B18a5a1081E6da0bC9ca124004C72,eth,1374.0324698877312
7286,0xcC122C8f5d9B18a5a1081E6da0bC9ca124004C72,link,5727.568651752796
7287,0xcCCf4629C98C9490679785a9F3ae22b3843088ff,bnt,248.49250259467743
7288,0xcCCf4629C98C9490679785a9F3ae22b3843088ff,eth,0.0
7290,0xcCcB8df130A5993a48A7E625237bc4D5E5A2Bafc,bnt,243.275906507198
7291,0xcD46eC6B6c1214145cb968F33fDc0eAB19196cfa,bnt,6656.962571737172
7292,0xcDB42293B795D14D392b07D6EC5C5cee091DC7D0,bnt,36698.10369831551
7293,0xcDB42293B795D14D392b07D6EC5C5cee091DC7D0,link,0.0
7295,0xcE21C9b71c97fd0fAc56cFdaF3496Cf21f73ac49,bnt,3794.102381000086
7296,0xcEcA20003e4aa5eb919983BCa8eBE8ecC40FEDAA,bnt,7.714292836186841
7297,0xcEcA20003e4aa5eb919983BCa8eBE8ecC40FEDAA,eth,0.0
7298,0xcFB83E1faB3E03cE527f47592174B5F502bC2B27,bnt,1195.1435592534965
7299,0xcFB83E1faB3E03cE527f47592174B5F502bC2B27,eth,5561.555437721094
7300,0xcFB83E1faB3E03cE527f47592174B5F502bC2B27,link,87856.73338059467
7301,0xcFc323763ffEAE091A6148BD52e2A4eC17Ad764d,bnt,601.4113429137826
7302,0xcFc323763ffEAE091A6148BD52e2A4eC17Ad764d,eth,0.0
7303,0xcFc323763ffEAE091A6148BD52e2A4eC17Ad764d,link,0.0
7304,0xca3459c85009D657393717D7E0072A42f0C69733,bnt,989.7422656686372
7305,0xca3459c85009D657393717D7E0072A42f0C69733,link,0.0
7307,0xca952CB0443C6FDD1173d0f7c99A19A91ecB6e1d,bnt,8190.568185154092
7310,0xcaFDDeaFcd4367A2f53732301bf88c4fDbdfE772,dai,210.72439862002784
7311,0xcac88c05AcA7456FAcA8a4f0a472ED00a2136D9e,bnt,3042.3360839424117
7312,0xcac88c05AcA7456FAcA8a4f0a472ED00a2136D9e,eth,0.0
7313,0xcac88c05AcA7456FAcA8a4f0a472ED00a2136D9e,link,0.0
7314,0xcadaA91596F3E2aFA69a37F47a5C70a4e3765c00,bnt,46803.489965606466
7316,0xcadaA91596F3E2aFA69a37F47a5C70a4e3765c00,eth,2418.1165684170605
7319,0xcb77454784fe3a198660D94aBB8e718460c3688A,eth,169892.3494173449
7320,0xcc17077B3D686a2bb7FC753c03806ed25632d530,bnt,10943.16326786737
7321,0xcc17077B3D686a2bb7FC753c03806ed25632d530,link,0.0
7322,0xcc3EfF6d7ea7B84Ee1db0F777a17338B3f71E2Ec,bnt,7496.071590200271
7323,0xcc6396370BF912646d3dc27bd13928C232237d59,link,118417.05824390173
7324,0xccD917241ae046CEE7E56559Dd195D35AeA5946e,eth,425.9499000613867
7325,0xccD917241ae046CEE7E56559Dd195D35AeA5946e,usdc,136.6177657150397
7326,0xcd662a72FfB35B04c0730e5c5c4658f0aDfdDB84,link,1868.6202774431583
